nom,category_id,categorie,prix_initial,prix_optimal,stock,date_expiration,jours_avant_expiration,supermarche,zone
Pâtes Tagliatelle Warda n°2,5,Épicerie,1.42,,,,,Otrity,Tunisie
Pâtes vermicelle Randa,5,Épicerie,0.41,,,,,Otrity,Tunisie
Plum-Cakes Saïda,5,Épicerie,0.512,,,,,Otrity,Tunisie
Plume au blé Complet Randa,5,Épicerie,1.59,,,,,Otrity,Tunisie
Pois chiche Cap d’or 400g,5,Épicerie,3.35,,,,,Otrity,Tunisie
Poudre Instantanée Chocoline Said 13 gr,5,Épicerie,0.425,,,,,Otrity,Tunisie
Préparation pour crème pâtissière goût Vanille Smart Chef,5,Épicerie,0.68,,,,,Otrity,Tunisie
Prince Mini Gâteau 30gr,5,Épicerie,0.68,,,,,Otrity,Tunisie
Ricoré 100g,5,Épicerie,15.12,,,,,Otrity,Tunisie
Ricoré 260g,5,Épicerie,27.9,,,,,Otrity,Tunisie
Riz thailandais 1kg,5,Épicerie,3.5,,,,,Otrity,Tunisie
Sablito tout chocolat,5,Épicerie,1.961,,,,,Otrity,Tunisie
Said Junior aux Dragées,5,Épicerie,1.7,,,,,Otrity,Tunisie
Saida Extra cacaotés,5,Épicerie,2.191,,,,,Otrity,Tunisie
Sardines à la Tomate Sidi Daoud,5,Épicerie,2.75,,,,,Otrity,Tunisie
Sauce Pizza au Basilic et Origan SICAM,5,Épicerie,2.63,,,,,Otrity,Tunisie
Sauce Pizza Jouda 400g,5,Épicerie,2.621,,,,,Otrity,Tunisie
Sel fin 1kg,5,Épicerie,1.08,,,,,Otrity,Tunisie
Semoule Fin Warda,5,Épicerie,0.79,,,,,Otrity,Tunisie
Semoule fine Randa,5,Épicerie,0.79,,,,,Otrity,Tunisie
Semoule grosse Randa,5,Épicerie,0.79,,,,,Otrity,Tunisie
Semoule moyenne Randa,5,Épicerie,0.79,,,,,Otrity,Tunisie
Spaghetti intégrale Blé Complet Warda,5,Épicerie,1.548,,,,,Otrity,Tunisie
Sucre en Buchettes 150 Un,5,Épicerie,5.3,,,,,Otrity,Tunisie
Sucre en morceaux,5,Épicerie,4.3,,,,,Otrity,Tunisie
Sucre Glace Randa 750gr,5,Épicerie,5.64,,,,,Otrity,Tunisie
Sucre Vanille Smart Chef,5,Épicerie,0.16,,,,,Otrity,Tunisie
Tartelettes Saida aux Chocolat,5,Épicerie,1.929,,,,,Otrity,Tunisie
Thé vert à la menthe SPIPA,5,Épicerie,2.964,,,,,Otrity,Tunisie
Thon à l’huile d’olive Sidi Daoud 160g,5,Épicerie,8.34,,,,,Otrity,Tunisie
Thon à l’huile végétale Sidi Daoud 160g,5,Épicerie,5.64,,,,,Otrity,Tunisie
Thon entier a l’huile d’olive Sidi Daoud 160g,5,Épicerie,7.0,,,,,Otrity,Tunisie
Thon entier à l’Huile d’Olive Sidi Daoud 400g,5,Épicerie,15.6,,,,,Otrity,Tunisie
Thon entier à l’huile d’olives El Badr 400g,5,Épicerie,15.0,,,,,Otrity,Tunisie
Thon entier à l’huile d’olives El Manar 160g,5,Épicerie,8.8,,,,,Otrity,Tunisie
Thon entier à l’huile d’olives  Fnar 160g rouge,5,Épicerie,8.04,,,,,Otrity,Tunisie
Thon entier à l’huile d’olive extra Fnar 400g vert,5,Épicerie,16.8,,,,,Otrity,Tunisie
Thon entier à l’huile d’olives La Goulette – 160g,5,Épicerie,8.04,,,,,Otrity,Tunisie
Thon entier à l’huile d’olives La Goulette 400g,5,Épicerie,15.5,,,,,Otrity,Tunisie
Thon entier à l’huile végétale Fnar 160g jaune,5,Épicerie,5.7,,,,,Otrity,Tunisie
Thon entier à l’huile végétale Fnar 400g,5,Épicerie,11.76,,,,,Otrity,Tunisie
Thon entier à l’huile végétale Fnar- 2.050 kg,5,Épicerie,48.0,,,,,Otrity,Tunisie
Thon entier à l’huile végétale La Goulette 160g,5,Épicerie,5.9,,,,,Otrity,Tunisie
Thon entier à l’huile végétale La Goulette 400g,5,Épicerie,12.0,,,,,Otrity,Tunisie
Thon entier à l’huile végétale Sidi Ali 140g,5,Épicerie,3.624,,,,,Otrity,Tunisie
Thon entier à l’huile végétale Sidi Ali 400g,5,Épicerie,12.0,,,,,Otrity,Tunisie
Thon entier à l’Huile Végétale Sidi Daoud 400g,5,Épicerie,13.68,,,,,Otrity,Tunisie
Thon entier A l’huile Végetale Sidi Mansour 400g,5,Épicerie,12.0,,,,,Otrity,Tunisie
Tigato kif Chocolat,5,Épicerie,1.91,,,,,Otrity,Tunisie
Tigato kif Noisette,5,Épicerie,1.788,,,,,Otrity,Tunisie
Toast  aux grains de lin,5,Épicerie,5.64,,,,,Otrity,Tunisie
Toast au son,5,Épicerie,5.64,,,,,Otrity,Tunisie
Toast au son sans sel sans sucre ajoute,5,Épicerie,5.64,,,,,Otrity,Tunisie
Toast avec Sel,5,Épicerie,5.64,,,,,Otrity,Tunisie
Toast multi-céréales,5,Épicerie,5.64,,,,,Otrity,Tunisie
Toast multi-céréales 0% sans Sel et sucre ajouté,5,Épicerie,5.64,,,,,Otrity,Tunisie
Toast sans sel,5,Épicerie,5.64,,,,,Otrity,Tunisie
Tomates pelées cubées SICAM,5,Épicerie,2.63,,,,,Otrity,Tunisie
Tomates Pelées Entières SICAM,5,Épicerie,2.53,,,,,Otrity,Tunisie
Tuc Pocket 32gr,5,Épicerie,0.782,,,,,Otrity,Tunisie
Verveine Infusion SPIPA,5,Épicerie,3.798,,,,,Otrity,Tunisie
Vinaigre 1L,5,Épicerie,2.6,,,,,Otrity,Tunisie
Vinaigre Blanc 1L,5,Épicerie,2.6,,,,,Otrity,Tunisie
Vinaigre  Philippe Desseaux 1L,5,Épicerie,4.5,,,,,Otrity,Tunisie
Vinaigre blanc Philippe Desseaux 1L,5,Épicerie,4.5,,,,,Otrity,Tunisie
X-plose,5,Épicerie,1.19,,,,,Otrity,Tunisie
X-plose Triple Choc,5,Épicerie,1.19,,,,,Otrity,Tunisie
Kiwi,2,Fruits et Légumes,0.87,,,,,Monoprix,Tunisie
Dattes standards,2,Fruits et Légumes,2.15,,,,,Monoprix,Tunisie
Fraise,2,Fruits et Légumes,2.75,,,,,Monoprix,Tunisie
Orange à jus,2,Fruits et Légumes,3.12,,,,,Monoprix,Tunisie
Orange Valencia late A,2,Fruits et Légumes,4.36,,,,,Monoprix,Tunisie
Pastèque,2,Fruits et Légumes,4.37,,,,,Monoprix,Tunisie
Orange double fine AA,2,Fruits et Légumes,5.0,,,,,Monoprix,Tunisie
Orange Thompson Navel AA,2,Fruits et Légumes,5.6,,,,,Monoprix,Tunisie
Orange thompson navel,2,Fruits et Légumes,5.6,,,,,Monoprix,Tunisie
Pâte de dattes,2,Fruits et Légumes,5.95,,,,,Monoprix,Tunisie
Dattes branchées,2,Fruits et Légumes,6.2,,,,,Monoprix,Tunisie
Barquettes dattes,2,Fruits et Légumes,7.5,,,,,Monoprix,Tunisie
Pomme rouge de sbiba A,2,Fruits et Légumes,8.1,,,,,Monoprix,Tunisie
Dattes,2,Fruits et Légumes,8.9,,,,,Monoprix,Tunisie
Melon Lobnani,2,Fruits et Légumes,10.0,,,,,Monoprix,Tunisie
Mangue importée,2,Fruits et Légumes,12.5,,,,,Monoprix,Tunisie
Dattes branchées,2,Fruits et Légumes,12.5,,,,,Monoprix,Tunisie
Barquette de dattes standards,2,Fruits et Légumes,13.2,,,,,Monoprix,Tunisie
Coffret de dattes,2,Fruits et Légumes,13.9,,,,,Monoprix,Tunisie
Coffret des dattes,2,Fruits et Légumes,20.9,,,,,Monoprix,Tunisie
Dattes branchées,2,Fruits et Légumes,25.0,,,,,Monoprix,Tunisie
Persil,2,Fruits et Légumes,0.5,,,,,Monoprix,Tunisie
Celeri vert,2,Fruits et Légumes,0.5,,,,,Monoprix,Tunisie
Blette,2,Fruits et Légumes,0.5,,,,,Monoprix,Tunisie
Salade laitue,2,Fruits et Légumes,1.25,,,,,Monoprix,Tunisie
Salade romaine,2,Fruits et Légumes,1.25,,,,,Monoprix,Tunisie
Chou vert,2,Fruits et Légumes,1.87,,,,,Monoprix,Tunisie
Artichaut violet,2,Fruits et Légumes,1.875,,,,,Monoprix,Tunisie
Tête de fenouil,2,Fruits et Légumes,2.25,,,,,Monoprix,Tunisie
Tomate allongée,2,Fruits et Légumes,2.3,,,,,Monoprix,Tunisie
Pomme de terre nouvelle,2,Fruits et Légumes,2.3,,,,,Monoprix,Tunisie
Oignon rouge,2,Fruits et Légumes,2.5,,,,,Monoprix,Tunisie
Oignon rebeii,2,Fruits et Légumes,2.5,,,,,Monoprix,Tunisie
Chou rouge,2,Fruits et Légumes,2.87,,,,,Monoprix,Tunisie
Betterave avec fanes,2,Fruits et Légumes,3.12,,,,,Monoprix,Tunisie
Courge rouge,2,Fruits et Légumes,3.12,,,,,Monoprix,Tunisie
Roquette cultivée,2,Fruits et Légumes,3.75,,,,,Monoprix,Tunisie
Aubergine,2,Fruits et Légumes,4.28,,,,,Monoprix,Tunisie
Piment meski primeur,2,Fruits et Légumes,4.28,,,,,Monoprix,Tunisie
Courgette,2,Fruits et Légumes,4.9,,,,,Monoprix,Tunisie
Basilic,2,Fruits et Légumes,4.98,,,,,Monoprix,Tunisie
Roquette fraîche,2,Fruits et Légumes,6.0,,,,,Monoprix,Tunisie
Tomate cerise,2,Fruits et Légumes,6.0,,,,,Monoprix,Tunisie
Poivron carré,2,Fruits et Légumes,11.0,,,,,Monoprix,Tunisie
Champignon,2,Fruits et Légumes,20.6,,,,,Monoprix,Tunisie
DELISSO Lait aromatisé,1,Produits Laitiers,0.92,, , , ,Monoprix,Tunisie
NATILAIT Lait 1/2 écrémé,1,Produits Laitiers,1.35,, , , ,Monoprix,Tunisie
DELICE Lait demi écrémé,1,Produits Laitiers,1.35,, , , ,Monoprix,Tunisie
DELICE Lben,1,Produits Laitiers,1.37,, , , ,Monoprix,Tunisie
DELICE Kéfir,1,Produits Laitiers,1.37,, , , ,Monoprix,Tunisie
DELICE Lben,1,Produits Laitiers,1.59,1.39, , , ,Monoprix,Tunisie
DELICE Raieb,1,Produits Laitiers,1.59,1.39, , , ,Monoprix,Tunisie
NATILAIT Raieb,1,Produits Laitiers,1.68,, , , ,Monoprix,Tunisie
VITALAIT Lben,1,Produits Laitiers,1.69,, , , ,Monoprix,Tunisie
VITALAIT Raieb,1,Produits Laitiers,1.69,, , , ,Monoprix,Tunisie
NATILAIT Lben,1,Produits Laitiers,1.78,, , , ,Monoprix,Tunisie
DELISSO Lait enrichi,1,Produits Laitiers,2.47,, , , ,Monoprix,Tunisie
DELICE Lait écremé 0%,1,Produits Laitiers,2.47,, , , ,Monoprix,Tunisie
DELICE Lait entier,1,Produits Laitiers,2.76,, , , ,Monoprix,Tunisie
NESTLE Lait concentré,1,Produits Laitiers,9.99,, , , ,Monoprix,Tunisie
DELICE DANONE Yaourt brassé,1,Produits Laitiers,0.43,0.38, , , ,Monoprix,Tunisie
P'TIT TOP Yaourt brassé,1,Produits Laitiers,0.43,0.4, , , ,Monoprix,Tunisie
YAB Yaourt brassé,1,Produits Laitiers,0.43,0.4, , , ,Monoprix,Tunisie
VITALAIT Yaourt brassé,1,Produits Laitiers,0.43,, , , ,Monoprix,Tunisie
NATILAIT Yaourt brassé,1,Produits Laitiers,0.46,, , , ,Monoprix,Tunisie
NATILAIT Spécialité laitière brassée,1,Produits Laitiers,0.46,, , , ,Monoprix,Tunisie
NATILAIT Yaourt,1,Produits Laitiers,0.54,0.5, , , ,Monoprix,Tunisie
DELICE DANONE Yaourt aromatisé,1,Produits Laitiers,0.54,, , , ,Monoprix,Tunisie
VITALAIT Yaourt aromatisé,1,Produits Laitiers,0.54,, , , ,Monoprix,Tunisie
DELICE DANONE Yaourt aromatisé,1,Produits Laitiers,0.54,,,,,Monoprix,Tunisie
VITALAIT Yaourt aromatisé,1,Produits Laitiers,0.54,,,,,Monoprix,Tunisie
NATILAIT Yaourt aromatisé,1,Produits Laitiers,0.54,,,,,Monoprix,Tunisie
VITALAIT Yaourt nature,1,Produits Laitiers,0.55,,,,,Monoprix,Tunisie
YAB Yaourt aromatisé,1,Produits Laitiers,0.555,,,,,Monoprix,Tunisie
VITALAIT Yaourt brassé,1,Produits Laitiers,0.62,,,,,Monoprix,Tunisie
DELICE Spécialité laitière brassée,1,Produits Laitiers,0.66,,,,,Monoprix,Tunisie
DELICE Yaourt à boire,1,Produits Laitiers,0.75,,,,,Monoprix,Tunisie
NATILAIT Crème dessert,1,Produits Laitiers,0.78,,,,,Monoprix,Tunisie
VITALAIT Yaourt aux fruits,1,Produits Laitiers,0.83,,,,,Monoprix,Tunisie
DELICE DANONE Yaourt aux fruits,1,Produits Laitiers,0.85,,,,,Monoprix,Tunisie
VIT UP Yaourt à boire,1,Produits Laitiers,0.86,,,,,Monoprix,Tunisie
ACTIVIA Yaourt aux fruits,1,Produits Laitiers,0.87,,,,,Monoprix,Tunisie
VITALAIT Yaourt brassé,1,Produits Laitiers,0.87,,,,,Monoprix,Tunisie
DELICE DANONE Yaourt aux fruits,1,Produits Laitiers,0.87,,,,,Monoprix,Tunisie
VITALAIT BIFI Yaourt,1,Produits Laitiers,0.91,,,,,Monoprix,Tunisie
Y'AB Yaourt à boire,1,Produits Laitiers,1.0,0.93,,,,Monoprix,Tunisie
NATILAIT Yaourt à boire,1,Produits Laitiers,0.94,,,,,Monoprix,Tunisie
VIT UP Yaourt à boire,1,Produits Laitiers,0.94,,,,,Monoprix,Tunisie
DANUP Yaourt à boire,1,Produits Laitiers,0.96,,,,,Monoprix,Tunisie
DELICE Yaourt à la grecque,1,Produits Laitiers,0.98,,,,,Monoprix,Tunisie
VITALAIT Yaourt à la grecque,1,Produits Laitiers,0.98,,,,,Monoprix,Tunisie
GRECOS Yaourt à la grecque,1,Produits Laitiers,1.03,0.98,,,,Monoprix,Tunisie
VITALAIT Fromage blanc,1,Produits Laitiers,0.99,,,,,Monoprix,Tunisie
DANETTE Yaourt,1,Produits Laitiers,1.0,,,,,Monoprix,Tunisie
DELICE DANONE Yaourt,1,Produits Laitiers,1.11,,,,,Monoprix,Tunisie
YAB Yaourt mix,1,Produits Laitiers,1.14,,,,,Monoprix,Tunisie
DELICE DANONE Yaourt Skyr,1,Produits Laitiers,1.2,,,,,Monoprix,Tunisie
NATILAIT Yaourt brassé,1,Produits Laitiers,1.21,,,,,Monoprix,Tunisie
NATILAIT Yaourt à boire,1,Produits Laitiers,1.22,,,,,Monoprix,Tunisie
VIT UP Yaourt à boire,1,Produits Laitiers,1.22,,,,,Monoprix,Tunisie
VITUP MAX Yaourt à boire,1,Produits Laitiers,1.22,,,,,Monoprix,Tunisie
DANUP Yaourt à boire,1,Produits Laitiers,1.22,,,,,Monoprix,Tunisie
DANUP Yaourt à boire,1,Produits Laitiers,1.29,,,,,Monoprix,Tunisie
VANOISE Crème dessert,1,Produits Laitiers,1.58,,,,,Monoprix,Tunisie
VANOISE Crème dessert,1,Produits Laitiers,1.68,,,,,Monoprix,Tunisie
NATILAIT Spécialité laitière brassée,1,Produits Laitiers,1.82,,,,,Monoprix,Tunisie
TIP TOP Yaourt à boire,1,Produits Laitiers,1.86,,,,,Monoprix,Tunisie
NATILAIT Spécialité laitière,1,Produits Laitiers,1.92,,,,,Monoprix,Tunisie
VANOISE Crème dessert,1,Produits Laitiers,1.93,,,,,Monoprix,Tunisie
DELICE Yaourt à boire,1,Produits Laitiers,1.94,,,,,Monoprix,Tunisie
DELICE Yaourt à boiree,1,Produits Laitiers,1.94,,,,,Monoprix,Tunisie
VITALAIT Yaourt à boire,1,Produits Laitiers,1.94,,,,,Monoprix,Tunisie
DELICE DANONE Yaourt,1,Produits Laitiers,2.71,,,,,Monoprix,Tunisie
VITALAIT Yaourt à boire protéiné,1,Produits Laitiers,3.99,,,,,Monoprix,Tunisie
DELICE DANONE Yaourt à boire protéiné...,1,Produits Laitiers,4.18,,,,,Monoprix,Tunisie
MAJESTE Whey protein,1,Produits Laitiers,6.29,4.49,,,,Monoprix,Tunisie
NATILAIT Yaourt à boire,1,Produits Laitiers,4.79,,,,,Monoprix,Tunisie
VITALAIT Yaourt brassé,1,Produits Laitiers,4.92,,,,,Monoprix,Tunisie
DANUP Yaourt à boire,1,Produits Laitiers,5.75,,,,,Monoprix,Tunisie
VITALAIT BIFI Yaourt 0%,1,Produits Laitiers,5.78,,,,,Monoprix,Tunisie
VITALAIT Yaourt nature,1,Produits Laitiers,6.1,,,,,Monoprix,Tunisie
DELICE DANONE Yaourt,1,Produits Laitiers,6.39,,,,,Monoprix,Tunisie
DELICE DANONE Yaourt aromatisé,1,Produits Laitiers,6.39,,,,,Monoprix,Tunisie
VITALAIT Yaourt aromatisé,1,Produits Laitiers,6.41,,,,,Monoprix,Tunisie
DELICE DANONE Yaourt aux fruits,1,Produits Laitiers,6.72,,,,,Monoprix,Tunisie
PRESIDENT Fromage fondu,1,Produits Laitiers,0.9,,,,,Monoprix,Tunisie
JOCKEY Fromage blanc,1,Produits Laitiers,0.94,,,,,Monoprix,Tunisie
CHEESY Préparation alimentaire rapé,1,Produits Laitiers,1.35,,,,,Monoprix,Tunisie
PRESIDENT Fromage fondu,1,Produits Laitiers,1.52,,,,,Monoprix,Tunisie
TARTI FRO Préparation alimentaire...,1,Produits Laitiers,1.52,,,,,Monoprix,Tunisie
PRESIDENT Fromage fondu,1,Produits Laitiers,1.69,1.59,,,,Monoprix,Tunisie
DAILY Préparation alimentaire...,1,Produits Laitiers,1.72,,,,,Monoprix,Tunisie
LEDIOUX Préparation alimentaire...,1,Produits Laitiers,1.85,,,,,Monoprix,Tunisie
PRESIDENT Fromage râpé,1,Produits Laitiers,2.09,,,,,Monoprix,Tunisie
DAILY Préparation alimentaire en...,1,Produits Laitiers,2.19,,,,,Monoprix,Tunisie
MAJESTE Préparation alimentaire à...,1,Produits Laitiers,2.25,,,,,Monoprix,Tunisie
FROMY Préparation alimentaire...,1,Produits Laitiers,2.71,2.39,,,,Monoprix,Tunisie
FROMY Fromage slice burger,1,Produits Laitiers,2.5,,,,,Monoprix,Tunisie
SOUANI Mozzarella,1,Produits Laitiers,2.69,,,,,Monoprix,Tunisie
PRESIDENT Fromage slice,1,Produits Laitiers,2.71,,,,,Monoprix,Tunisie
PRESIDENT Fromage slice pizza,1,Produits Laitiers,2.79,,,,,Monoprix,Tunisie
PRESIDENT Fromage slice burger,1,Produits Laitiers,2.79,,,,,Monoprix,Tunisie
FRAIDOUX Fromage frais,1,Produits Laitiers,3.19,2.99,,,,Monoprix,Tunisie
DELICE Fromage frais,1,Produits Laitiers,3.08,,,,,Monoprix,Tunisie
DELICE Ricotte,1,Produits Laitiers,3.19,,,,,Monoprix,Tunisie
KAISER Ricotte,1,Produits Laitiers,3.25,,,,,Monoprix,Tunisie
MONTREGAL Préparation alimentaire...,1,Produits Laitiers,3.25,,,,,Monoprix,Tunisie
TOUS LES JOURS Préparation alimentaire...,1,Produits Laitiers,3.25,,,,,Monoprix,Tunisie
GOUTELA Préparation alimentaire...,1,Produits Laitiers,3.28,,,,,Monoprix,Tunisie
MAJESTE Ricotta,1,Produits Laitiers,3.31,,,,,Monoprix,Tunisie
PRESIDENT Goutta,1,Produits Laitiers,3.32,,,,,Monoprix,Tunisie
FROMY Fromage fondu,1,Produits Laitiers,3.39,,,,,Monoprix,Tunisie
DANINO Fromage blanc,1,Produits Laitiers,3.42,,,,,Monoprix,Tunisie
KAISER Ricotte traditionnelle,1,Produits Laitiers,3.45,,,,,Monoprix,Tunisie
PRESIDENT Fromage fondu goûter,1,Produits Laitiers,3.46,,,,,Monoprix,Tunisie
PRESIDENT Fromage fondu,1,Produits Laitiers,3.53,,,,,Monoprix,Tunisie
PRESIDENT Fromage frais,1,Produits Laitiers,3.54,,,,,Monoprix,Tunisie
FRAIDOUX Fromage frais,1,Produits Laitiers,3.62,,,,,Monoprix,Tunisie
MILKANA Fromage fondu,1,Produits Laitiers,3.66,,,,,Monoprix,Tunisie
DELICE Fromage frais,1,Produits Laitiers,3.7,,,,,Monoprix,Tunisie
FROMY Fromage slice burger,1,Produits Laitiers,3.85,,,,,Monoprix,Tunisie
TOUS LES JOURS Fromage slice emmental,1,Produits Laitiers,3.95,,,,,Monoprix,Tunisie
DAILY Préparation alimentaire slice,1,Produits Laitiers,3.99,,,,,Monoprix,Tunisie
FROMY Fromage fondu rapé,1,Produits Laitiers,4.29,,,,,Monoprix,Tunisie
TARTI FRO Préparation alimentaire...,1,Produits Laitiers,4.31,,,,,Monoprix,Tunisie
PRESIDENT Fromage frais,1,Produits Laitiers,4.33,,,,,Monoprix,Tunisie
DELICE Ricotte,1,Produits Laitiers,4.56,,,,,Monoprix,Tunisie
PRESIDENT Fromage fondu à tartiner,1,Produits Laitiers,4.59,,,,,Monoprix,Tunisie
FROMY Fromage slice burger,1,Produits Laitiers,4.71,,,,,Monoprix,Tunisie
FROMY Fromage slice toast,1,Produits Laitiers,4.71,,,,,Monoprix,Tunisie
DELICE Fromage frais,1,Produits Laitiers,4.75,,,,,Monoprix,Tunisie
MAJESTE Préparation alimentaire à...,1,Produits Laitiers,4.89,,,,,Monoprix,Tunisie
DELICE Fromage tartare,1,Produits Laitiers,5.13,,,,,Monoprix,Tunisie
SAINT MORET Fromage frais à tartiner,1,Produits Laitiers,5.13,,,,,Monoprix,Tunisie
MILKANA Fromage rapé au gruyère,1,Produits Laitiers,5.23,,,,,Monoprix,Tunisie
PRESIDENT Fromage slice pizza,1,Produits Laitiers,5.23,,,,,Monoprix,Tunisie
PRESIDENT Fromage slice,1,Produits Laitiers,5.23,,,,,Monoprix,Tunisie
DELICE Fromage frais,1,Produits Laitiers,5.39,,,,,Monoprix,Tunisie
CUISTOT Fromage fondu,1,Produits Laitiers,5.43,,,,,Monoprix,Tunisie
PRESIDENT Fromage rapé spécial grati,1,Produits Laitiers,5.45,,,,,Monoprix,Tunisie
PRESIDENT Fromage râpé,1,Produits Laitiers,5.45,,,,,Monoprix,Tunisie
PRESIDENT Fromage rapé spécial pizz,1,Produits Laitiers,5.45,,,,,Monoprix,Tunisie
PRESIDENT Fromage rapé spécial tajin,1,Produits Laitiers,5.45,,,,,Monoprix,Tunisie
PRESIDENT Fromage râpé,1,Produits Laitiers,5.65,,,,,Monoprix,Tunisie
DAILY Fromage fondu,1,Produits Laitiers,5.67,,,,,Monoprix,Tunisie
PRESIDENT Fromage frais,1,Produits Laitiers,5.69,,,,,Monoprix,Tunisie
MONT REGAL Fromage fondu râpé à la...,1,Produits Laitiers,5.69,,,,,Monoprix,Tunisie
PRESIDENT Fromage fondu,1,Produits Laitiers,5.76,,,,,Monoprix,Tunisie
PRESIDENT Fromage frais,1,Produits Laitiers,5.8,,,,,Monoprix,Tunisie
MAJESTE Fromage à la mozzarella,1,Produits Laitiers,5.82,,,,,Monoprix,Tunisie
KAISER Ricotte,1,Produits Laitiers,5.89,,,,,Monoprix,Tunisie
KAISER Mozzarella,1,Produits Laitiers,5.89,,,,,Monoprix,Tunisie
KAISER Ricotte,1,Produits Laitiers,5.99,,,,,Monoprix,Tunisie
MAJESTE Fromage gouda,1,Produits Laitiers,6.04,,,,,Monoprix,Tunisie
MAJESTE Fromage gruyère,1,Produits Laitiers,6.04,,,,,Monoprix,Tunisie
MAJESTE Fromage edam,1,Produits Laitiers,6.04,,,,,Monoprix,Tunisie
MAJESTE Préparation alimentaire à...,1,Produits Laitiers,7.29,6.19,,,,Monoprix,Tunisie
KAISER Fromage edam,1,Produits Laitiers,6.24,,,,,Monoprix,Tunisie
KAISER Fromage gouda,1,Produits Laitiers,6.24,,,,,Monoprix,Tunisie
KAISER Fromage gouda en cubes,1,Produits Laitiers,6.24,,,,,Monoprix,Tunisie
DELICE Fromage carré,1,Produits Laitiers,6.28,,,,,Monoprix,Tunisie
MAJESTE Fromage frais,1,Produits Laitiers,6.28,,,,,Monoprix,Tunisie
DELICE Ricotte,1,Produits Laitiers,6.39,,,,,Monoprix,Tunisie
PRESIDENT Fromage fondu,1,Produits Laitiers,6.6,,,,,Monoprix,Tunisie
FROMY PLUS Fromage fondu,1,Produits Laitiers,6.64,,,,,Monoprix,Tunisie
PRESIDENT Fromage râpé,1,Produits Laitiers,6.81,,,,,Monoprix,Tunisie
DANINO Fromage blanc,1,Produits Laitiers,6.83,,,,,Monoprix,Tunisie
KAISER Fromage rapé,1,Produits Laitiers,6.87,,,,,Monoprix,Tunisie
MILKANA Fromage fondu,1,Produits Laitiers,6.97,,,,,Monoprix,Tunisie
Fromage fondu,1,Produits Laitiers,6.99,,,,,Monoprix,Tunisie
MAJESTE Mozzarella,1,Produits Laitiers,7.34,,,,,Monoprix,Tunisie
SOUANI Fromage râpé,1,Produits Laitiers,7.49,,,,,Monoprix,Tunisie
MAJESTE Fromage gruyère,1,Produits Laitiers,7.81,,,,,Monoprix,Tunisie
SOUANI Fromage raclette en tranche,1,Produits Laitiers,7.86,,,,,Monoprix,Tunisie
MONTREGAL Préparation alimentaire...,1,Produits Laitiers,7.89,,,,,Monoprix,Tunisie
PRESIDENT Fromage fondu,1,Produits Laitiers,8.5,7.99,,,,Monoprix,Tunisie
KAISER Fromage à l'emmental,1,Produits Laitiers,8.07,,,,,Monoprix,Tunisie
DELICE Fromage mascarpone,1,Produits Laitiers,8.35,,,,,Monoprix,Tunisie
MAJESTE Fromage frais tarti doux,1,Produits Laitiers,9.44,7.39,,,,Monoprix,Tunisie
GOUTELA Préparation alimentaire,1,Produits Laitiers,8.59,,,,,Monoprix,Tunisie
SOUANI Mozzarella,1,Produits Laitiers,9.09,,,,,Monoprix,Tunisie
KAISER Ricotte,1,Produits Laitiers,9.12,,,,,Monoprix,Tunisie
TARTI'FRO Mozzarelle,1,Produits Laitiers,9.2,,,,,Monoprix,Tunisie
FROMY PLUS Fromage fondu,1,Produits Laitiers,9.22,,,,,Monoprix,Tunisie
MILKANA Fromage fondu,1,Produits Laitiers,9.59,,,,,Monoprix,Tunisie
PRESIDENT Fromage slice,1,Produits Laitiers,9.71,,,,,Monoprix,Tunisie
KAISER Fromage slice edam,1,Produits Laitiers,9.82,,,,,Monoprix,Tunisie
KAISER Fromage slice gouda,1,Produits Laitiers,9.82,,,,,Monoprix,Tunisie
CUISTOT Fromage fondu,1,Produits Laitiers,10.17,,,,,Monoprix,Tunisie
FIORE Râpé gruyère,1,Produits Laitiers,10.38,,,,,Monoprix,Tunisie
FROMY Fromage fondu rapé,1,Produits Laitiers,10.39,,,,,Monoprix,Tunisie
FIORE Râpé mixte,1,Produits Laitiers,10.48,,,,,Monoprix,Tunisie
SOUANI Mozzarella,1,Produits Laitiers,10.49,,,,,Monoprix,Tunisie
DELICE Fromage frais,1,Produits Laitiers,10.66,,,,,Monoprix,Tunisie
SOUANI Camembert,1,Produits Laitiers,10.84,,,,,Monoprix,Tunisie
TARTI FRO Préparation alimentaire...,1,Produits Laitiers,10.9,,,,,Monoprix,Tunisie
FROMY Fromage slice burger,1,Produits Laitiers,11.11,,,,,Monoprix,Tunisie
MILKANA Fromage fondu,1,Produits Laitiers,11.12,,,,,Monoprix,Tunisie
PRESIDENT Fromage frais,1,Produits Laitiers,11.19,,,,,Monoprix,Tunisie
KAISER Fromage feta,1,Produits Laitiers,11.22,,,,,Monoprix,Tunisie
KAISER Fromage emmental,1,Produits Laitiers,11.53,,,,,Monoprix,Tunisie
SOUANI Camembert,1,Produits Laitiers,12.6,10.99,,,,Monoprix,Tunisie
LANSARINE Camembert,1,Produits Laitiers,11.6,,,,,Monoprix,Tunisie
KAISER Fromage gouda,1,Produits Laitiers,11.69,,,,,Monoprix,Tunisie
KAISER Fromage edam,1,Produits Laitiers,12.37,,,,,Monoprix,Tunisie
SOUANI Camembert,1,Produits Laitiers,12.45,,,,,Monoprix,Tunisie
